seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT5G59260.1,29,287,27,289,PF00139.18,Lectin_legB,Domain,3,248,250,237.1,1.9e-70,1,CL0004
AT5G59260.1,356,622,355,624,PF00069.24,Pkinase,Domain,2,260,264,166.5,6.8e-49,1,CL0016
AT5G02630.1,129,411,128,412,PF06814.12,Lung_7-TM_R,Family,7,294,295,142.3,1.7e-41,1,CL0192
AT5G64260.1,33,304,33,304,PF04674.11,Phi_1,Family,1,277,277,399.4,6.8e-120,1,No_clan
AT5G18430.1,30,342,29,343,PF00657.21,Lipase_GDSL,Family,2,199,200,46.0,5.2e-12,1,CL0264
AT5G01190.1,31,144,30,145,PF07732.14,Cu-oxidase_3,Domain,2,117,119,142.9,4e-42,1,CL0026
AT5G01190.1,158,307,156,308,PF00394.21,Cu-oxidase,Domain,3,158,159,151.2,2.3e-44,1,CL0026
AT5G01190.1,413,541,399,542,PF07731.13,Cu-oxidase_2,Domain,6,136,137,137.0,3e-40,1,CL0026
AT5G07340.2,40,396,39,396,PF00262.17,Calreticulin,Family,2,366,366,475.9,6.6e-143,1,CL0004
AT5G07340.1,32,388,31,388,PF00262.17,Calreticulin,Family,2,366,366,476.0,6.3e-143,1,CL0004
AT5G25930.1,26,60,25,61,PF08263.11,LRRNT_2,Family,4,40,41,29.8,5e-07,1,No_clan
AT5G25930.1,221,271,206,271,PF13855.5,LRR_8,Repeat,11,61,61,31.4,1.1e-07,1,CL0022
AT5G25930.1,689,961,685,963,PF00069.24,Pkinase,Domain,5,259,264,163.7,4.8e-48,1,CL0016
AT5G63410.1,27,56,25,61,PF08263.11,LRRNT_2,Family,3,33,41,18.3,0.0019,1,No_clan
AT5G63410.1,413,663,403,665,PF07714.16,Pkinase_Tyr,Domain,11,258,260,75.6,3.3e-21,1,CL0016
AT5G36662.1,47,96,47,113,PF05617.10,Prolamin_like,Domain,1,52,74,32.0,9.4e-08,1,CL0482
AT5G36430.1,47,103,47,114,PF05617.10,Prolamin_like,Domain,1,59,74,32.8,5.5e-08,1,CL0482
AT5G42020.1,37,644,37,644,PF00012.19,HSP70,Family,1,599,599,875.0,1.9e-263,1,CL0108
AT5G42020.2,37,510,37,514,PF00012.19,HSP70,Family,1,472,599,758.7,3.1e-228,1,CL0108
AT5G42510.1,40,180,39,181,PF03018.13,Dirigent,Family,2,147,148,178.7,5.5e-53,1,CL0650
AT5G61820.1,33,417,32,417,PF07712.11,SURNod19,Domain,2,375,375,590.7,8.8e-178,1,No_clan
AT5G01090.1,28,265,27,267,PF00139.18,Lectin_legB,Domain,2,248,250,157.0,5.6e-46,1,CL0004
AT5G25090.1,35,119,35,120,PF02298.16,Cu_bind_like,Domain,1,83,84,86.5,8.5e-25,1,CL0026
AT5G35370.1,85,171,83,184,PF01453.23,B_lectin,Domain,3,92,107,56.0,3e-15,1,No_clan
AT5G35370.1,518,800,516,802,PF00069.24,Pkinase,Domain,4,259,264,181.9,1.4e-53,1,CL0016
AT5G58050.1,77,332,48,334,PF03009.16,GDPD,Family,30,257,259,24.9,1.4e-05,1,CL0384
AT5G58050.1,360,649,360,649,PF03009.16,GDPD,Family,1,259,259,97.1,1.3e-27,1,CL0384
AT5G60740.1,519,668,516,668,PF00005.26,ABC_tran,Domain,4,137,137,80.3,1.7e-22,1,CL0023
AT5G15180.1,48,288,48,292,PF00141.22,peroxidase,Domain,1,225,229,241.3,9.1e-72,1,CL0617
AT5G42090.1,131,414,128,415,PF06814.12,Lung_7-TM_R,Family,6,294,295,163.7,5.2e-48,1,CL0192
AT5G26280.1,66,193,66,193,PF00917.25,MATH,Domain,1,113,113,76.7,1.4e-21,1,CL0389
AT5G26280.1,220,339,218,342,PF00917.25,MATH,Domain,3,111,113,14.7,0.024,1,CL0389
AT5G26280.2,93,170,92,170,PF00917.25,MATH,Domain,43,113,113,36.5,4.1e-09,1,CL0389
AT5G26280.2,197,316,195,319,PF00917.25,MATH,Domain,3,111,113,14.9,0.021,1,CL0389
AT5G01040.1,35,148,33,149,PF07732.14,Cu-oxidase_3,Domain,3,118,119,133.2,4e-39,1,CL0026
AT5G01040.1,160,306,159,306,PF00394.21,Cu-oxidase,Domain,2,159,159,109.3,1.8e-31,1,CL0026
AT5G01040.1,411,548,410,550,PF07731.13,Cu-oxidase_2,Domain,2,135,137,133.5,3.7e-39,1,CL0026
AT5G62160.1,48,352,47,352,PF02535.21,Zip,Family,2,333,333,236.2,5.2e-70,1,CL0184
AT5G18220.1,30,346,30,347,PF00332.17,Glyco_hydro_17,Domain,1,308,309,243.6,2.9e-72,1,CL0058
AT5G18220.1,368,441,368,442,PF07983.12,X8,Domain,1,75,76,66.4,2.6e-18,1,No_clan
AT5G36330.1,54,98,54,111,PF05617.10,Prolamin_like,Domain,1,46,74,27.9,1.8e-06,1,CL0482
AT5G17500.1,65,348,37,350,PF00150.17,Cellulase,Domain,21,277,281,95.2,4.2e-27,1,CL0058
AT5G53600.1,28,97,28,98,PF07983.12,X8,Domain,1,75,76,69.7,2.3e-19,1,No_clan
AT5G24360.1,461,744,459,744,PF00069.24,Pkinase,Domain,3,264,264,131.4,3.5e-38,1,CL0016
AT5G24360.1,750,875,750,876,PF06479.11,Ribonuc_2-5A,Family,1,126,127,147.3,2.2e-43,1,No_clan
AT5G36290.1,87,160,86,160,PF01169.18,UPF0016,Family,2,75,75,66.6,1.7e-18,1,CL0292
AT5G36290.1,211,283,210,284,PF01169.18,UPF0016,Family,2,74,75,76.8,1.1e-21,1,CL0292
AT5G36290.2,87,160,86,160,PF01169.18,UPF0016,Family,2,75,75,66.6,1.7e-18,1,CL0292
AT5G36290.2,211,283,210,284,PF01169.18,UPF0016,Family,2,74,75,76.8,1.1e-21,1,CL0292
AT5G56330.1,140,294,139,307,PF00194.20,Carb_anhydrase,Domain,2,170,254,79.0,3.6e-22,1,No_clan
AT5G42567.1,38,109,38,109,PF05617.10,Prolamin_like,Domain,1,74,74,59.3,2.9e-16,1,CL0482
AT5G07180.1,29,69,28,69,PF08263.11,LRRNT_2,Family,2,41,41,34.6,1.6e-08,1,No_clan
AT5G07180.1,145,182,145,188,PF12799.6,LRR_4,Repeat,1,36,43,28.9,9.5e-07,1,CL0022
AT5G07180.1,239,255,239,257,PF13516.5,LRR_6,Repeat,1,17,24,10.6,0.45,1,CL0022
AT5G07180.1,433,490,432,492,PF13855.5,LRR_8,Repeat,2,59,61,28.3,1e-06,1,CL0022
AT5G07180.1,654,913,651,916,PF00069.24,Pkinase,Domain,4,258,264,149.7,9.1e-44,1,CL0016
AT5G10310.1,47,122,47,122,PF17181.3,EPF,Family,1,53,53,74.6,4.1e-21,1,No_clan
AT5G61350.1,36,394,36,395,PF12819.6,Malectin_like,Domain,1,335,336,147.8,4e-43,1,CL0468
AT5G61350.1,530,729,525,797,PF07714.16,Pkinase_Tyr,Domain,6,204,260,154.7,2.4e-45,1,CL0016
AT5G56530.1,56,178,56,178,PF14365.5,Neprosin_AP,Family,1,118,118,152.4,6.2e-45,1,No_clan
AT5G56530.1,191,413,191,413,PF03080.14,Neprosin,Family,1,220,220,290.6,5.8e-87,1,No_clan
AT5G56530.2,56,178,56,178,PF14365.5,Neprosin_AP,Family,1,118,118,152.4,6.2e-45,1,No_clan
AT5G56530.2,191,413,191,413,PF03080.14,Neprosin,Family,1,220,220,290.6,5.8e-87,1,No_clan
AT5G28540.1,37,644,37,644,PF00012.19,HSP70,Family,1,599,599,875.3,1.6e-263,1,CL0108
AT5G51480.1,35,147,33,148,PF07732.14,Cu-oxidase_3,Domain,3,117,119,129.3,6.8e-38,1,CL0026
AT5G51480.1,161,312,159,313,PF00394.21,Cu-oxidase,Domain,3,158,159,145.9,9.6e-43,1,CL0026
AT5G51480.1,417,534,394,536,PF07731.13,Cu-oxidase_2,Domain,23,135,137,86.5,1.2e-24,1,CL0026
AT5G04310.1,173,358,167,360,PF00544.18,Pec_lyase_C,Domain,26,209,211,89.8,1.6e-25,1,CL0268
AT5G10530.1,20,263,19,267,PF00139.18,Lectin_legB,Domain,2,246,250,218.1,1.2e-64,1,CL0004
AT5G10530.1,336,605,335,607,PF00069.24,Pkinase,Domain,2,260,264,171.4,2.1e-50,1,CL0016
AT5G11420.1,26,182,26,182,PF04862.11,DUF642,Domain,1,157,157,234.0,5.9e-70,1,CL0202
AT5G11420.1,194,360,193,361,PF04862.11,DUF642,Domain,2,156,157,55.3,6e-15,1,CL0202
AT5G50050.1,29,132,28,157,PF04043.14,PMEI,Domain,2,122,154,31.6,1.7e-07,1,No_clan
AT5G46330.1,29,69,28,69,PF08263.11,LRRNT_2,Family,3,41,41,37.6,1.8e-09,1,No_clan
AT5G46330.1,98,119,97,119,PF00560.32,LRR_1,Repeat,2,23,23,9.9,1.1,1,CL0022
AT5G46330.1,217,239,217,239,PF00560.32,LRR_1,Repeat,1,23,23,15.1,0.021,1,CL0022
AT5G46330.1,543,587,527,587,PF13855.5,LRR_8,Repeat,16,61,61,27.7,1.5e-06,1,CL0022
AT5G46330.1,677,734,673,734,PF13855.5,LRR_8,Repeat,5,61,61,33.0,3.4e-08,1,CL0022
AT5G46330.1,872,1152,870,1154,PF00069.24,Pkinase,Domain,3,261,264,147.7,3.6e-43,1,CL0016
AT5G20480.1,29,68,28,69,PF08263.11,LRRNT_2,Family,2,40,41,44.0,1.8e-11,1,No_clan
AT5G20480.1,122,144,122,144,PF00560.32,LRR_1,Repeat,1,23,23,12.1,0.22,1,CL0022
AT5G20480.1,145,204,145,205,PF13855.5,LRR_8,Repeat,1,60,61,28.3,1e-06,1,CL0022
AT5G20480.1,266,326,266,326,PF13855.5,LRR_8,Repeat,1,61,61,33.1,3.1e-08,1,CL0022
AT5G20480.1,346,367,345,367,PF00560.32,LRR_1,Repeat,2,23,23,9.8,1.2,1,CL0022
AT5G20480.1,714,934,712,992,PF00069.24,Pkinase,Domain,3,200,264,133.6,7.4e-39,1,CL0016
AT5G45840.2,31,71,30,72,PF08263.11,LRRNT_2,Family,2,40,41,42.1,7.2e-11,1,No_clan
AT5G45840.2,426,675,422,675,PF07714.16,Pkinase_Tyr,Domain,15,260,260,67.2,1.2e-18,1,CL0016
AT5G45840.1,31,71,30,72,PF08263.11,LRRNT_2,Family,2,40,41,42.2,6.7e-11,1,No_clan
AT5G45840.1,388,637,384,637,PF07714.16,Pkinase_Tyr,Domain,15,260,260,67.4,1.1e-18,1,CL0016
AT5G26050.1,30,137,29,156,PF05938.10,Self-incomp_S1,Family,2,91,104,80.8,8.2e-23,1,No_clan
AT5G49760.1,29,62,26,63,PF08263.11,LRRNT_2,Family,4,40,41,22.9,7.3e-05,1,No_clan
AT5G49760.1,633,899,631,901,PF00069.24,Pkinase,Domain,3,260,264,156.4,8.3e-46,1,CL0016
AT5G59520.1,62,349,61,350,PF02535.21,Zip,Family,2,332,333,186.6,6.5e-55,1,CL0184
AT5G10130.1,30,111,30,118,PF01190.16,Pollen_Ole_e_I,Family,1,91,99,49.5,4.1e-13,1,No_clan
AT5G36390.1,47,103,47,114,PF05617.10,Prolamin_like,Domain,1,59,74,32.8,5.5e-08,1,CL0482
AT5G50070.1,34,176,33,176,PF04043.14,PMEI,Domain,2,153,154,40.8,2.4e-10,1,No_clan
AT5G20165.3,10,66,10,66,PF06842.11,DUF1242,Family,1,35,35,49.5,2.4e-13,1,No_clan
AT5G66920.1,43,156,42,158,PF07732.14,Cu-oxidase_3,Domain,2,117,119,131.7,1.2e-38,1,CL0026
AT5G66920.1,169,303,168,304,PF00394.21,Cu-oxidase,Domain,2,158,159,132.1,1.7e-38,1,CL0026
AT5G66920.1,385,521,384,524,PF07731.13,Cu-oxidase_2,Domain,2,134,137,92.5,1.7e-26,1,CL0026
AT5G58540.1,205,453,203,453,PF07714.16,Pkinase_Tyr,Domain,4,260,260,81.6,5e-23,1,CL0016
AT5G58540.2,202,450,200,450,PF07714.16,Pkinase_Tyr,Domain,4,260,260,81.6,4.9e-23,1,CL0016
AT5G34905.1,38,109,38,109,PF05617.10,Prolamin_like,Domain,1,74,74,57.2,1.4e-15,1,CL0482
AT5G20500.1,44,105,44,106,PF00462.23,Glutaredoxin,Domain,1,59,60,68.4,4.4e-19,1,CL0172
AT5G53110.1,42,133,28,134,PF13947.5,GUB_WAK_bind,Domain,13,105,106,32.0,1.5e-07,1,No_clan
AT5G53110.1,329,372,328,372,PF13639.5,zf-RING_2,Domain,2,44,44,49.3,4.1e-13,1,CL0229
AT5G44430.1,31,80,31,80,PF00304.19,Gamma-thionin,Domain,1,47,47,49.4,3.7e-13,1,CL0054
AT5G13290.2,122,393,119,396,PF00069.24,Pkinase,Domain,5,260,264,110.6,7.9e-32,1,CL0016
AT5G13290.1,136,368,131,371,PF00069.24,Pkinase,Domain,37,260,264,106.1,1.7e-30,1,CL0016
AT5G13290.3,136,282,131,291,PF00069.24,Pkinase,Domain,37,181,264,79.4,2.5e-22,1,CL0016
AT5G35190.1,77,126,77,126,PF04554.12,Extensin_2,Family,1,58,58,24.9,1.5e-05,1,No_clan
AT5G35190.1,102,151,102,151,PF04554.12,Extensin_2,Family,1,58,58,25.8,7.8e-06,1,No_clan
AT5G35190.1,127,176,127,176,PF04554.12,Extensin_2,Family,1,58,58,24.2,2.5e-05,1,No_clan
AT5G35190.1,202,251,202,251,PF04554.12,Extensin_2,Family,1,58,58,23.4,4.2e-05,1,No_clan
AT5G35190.1,227,277,227,277,PF04554.12,Extensin_2,Family,1,58,58,21.7,0.00014,1,No_clan
AT5G59130.1,35,108,35,109,PF05922.15,Inhibitor_I9,Domain,1,81,82,39.5,6.4e-10,1,CL0570
AT5G59130.1,133,567,132,567,PF00082.21,Peptidase_S8,Domain,2,298,298,146.3,1.1e-42,1,No_clan
AT5G59130.2,35,112,35,113,PF05922.15,Inhibitor_I9,Domain,1,81,82,53.1,3.6e-14,1,CL0570
AT5G59130.2,137,561,136,561,PF00082.21,Peptidase_S8,Domain,2,298,298,146.5,9.3e-43,1,No_clan
AT5G45770.1,172,229,171,230,PF13855.5,LRR_8,Repeat,2,61,61,39.9,2.4e-10,1,CL0022
AT5G45770.1,290,304,290,337,PF00560.32,LRR_1,Repeat,1,15,23,9.3,1.8,1,CL0022
AT5G63930.1,29,67,27,67,PF08263.11,LRRNT_2,Family,3,41,41,43.0,3.7e-11,1,No_clan
AT5G63930.1,555,612,553,613,PF13855.5,LRR_8,Repeat,3,60,61,31.9,7.9e-08,1,CL0022
AT5G63930.1,809,1074,804,1077,PF00069.24,Pkinase,Domain,6,258,264,153.3,7.3e-45,1,CL0016
AT5G16900.1,27,357,27,358,PF12819.6,Malectin_like,Domain,1,335,336,357.3,7.5e-107,1,CL0468
AT5G16900.1,576,840,573,842,PF00069.24,Pkinase,Domain,4,260,264,167.9,2.5e-49,1,CL0016
AT5G41760.1,7,308,2,309,PF04142.14,Nuc_sug_transp,Family,7,314,315,185.3,1.4e-54,1,CL0184
AT5G41760.2,7,308,2,309,PF04142.14,Nuc_sug_transp,Family,7,314,315,185.3,1.4e-54,1,CL0184
AT5G46970.1,22,162,22,164,PF04043.14,PMEI,Domain,1,143,154,90.1,1.7e-25,1,No_clan
AT5G09440.1,32,277,29,277,PF04674.11,Phi_1,Family,9,277,277,335.5,2.1e-100,1,No_clan
AT5G39580.1,41,281,41,283,PF00141.22,peroxidase,Domain,1,227,229,243.5,2e-72,1,CL0617
AT5G39580.2,41,219,41,233,PF00141.22,peroxidase,Domain,1,176,229,177.0,4.3e-52,1,CL0617
AT5G05110.1,59,133,56,134,PF16845.4,SQAPI,Domain,7,82,83,74.4,6.5e-21,1,CL0121
AT5G05110.1,157,214,154,230,PF00031.20,Cystatin,Domain,6,61,92,24.5,2.2e-05,1,CL0121
AT5G11180.1,53,403,51,404,PF01094.27,ANF_receptor,Family,3,351,352,211.5,1.7e-62,1,CL0144
AT5G11180.1,487,749,480,752,PF00497.19,SBP_bac_3,Domain,19,223,225,69.3,3e-19,1,CL0177
AT5G11180.1,599,781,587,783,PF00060.25,Lig_chan,Family,81,147,149,27.8,1.7e-06,1,CL0030
AT5G42120.1,27,268,19,273,PF00139.18,Lectin_legB,Domain,8,245,250,172.3,1.2e-50,1,CL0004
AT5G42120.1,370,642,366,644,PF07714.16,Pkinase_Tyr,Domain,5,258,260,138.9,1.6e-40,1,CL0016
AT5G56040.2,29,68,28,68,PF08263.11,LRRNT_2,Family,2,41,41,42.8,4.3e-11,1,No_clan
AT5G56040.2,317,373,313,373,PF13855.5,LRR_8,Repeat,5,61,61,36.2,3.5e-09,1,CL0022
AT5G56040.2,761,967,758,1034,PF00069.24,Pkinase,Domain,4,198,264,125.5,2.2e-36,1,CL0016
AT5G56040.1,29,68,28,68,PF08263.11,LRRNT_2,Family,2,41,41,43.0,3.7e-11,1,No_clan
AT5G56040.1,317,373,313,373,PF13855.5,LRR_8,Repeat,5,61,61,36.4,3e-09,1,CL0022
AT5G56040.1,761,939,758,945,PF00069.24,Pkinase,Domain,4,170,264,87.9,6.5e-25,1,CL0016
AT5G25100.2,66,607,66,608,PF02990.15,EMP70,Family,1,514,515,726.9,1.2e-218,1,No_clan
AT5G25100.1,59,600,59,601,PF02990.15,EMP70,Family,1,514,515,727.0,1.1e-218,1,No_clan
AT5G59650.1,32,354,32,354,PF12819.6,Malectin_like,Domain,1,336,336,384.0,5.4e-115,1,CL0468
AT5G59650.1,422,479,419,479,PF13855.5,LRR_8,Repeat,4,61,61,44.2,1.1e-11,1,CL0022
AT5G59650.1,590,854,588,856,PF00069.24,Pkinase,Domain,4,260,264,152.2,1.5e-44,1,CL0016
AT5G43980.1,33,133,32,134,PF01657.16,Stress-antifung,Family,2,94,95,58.1,9.6e-16,1,No_clan
AT5G43980.1,187,245,149,246,PF01657.16,Stress-antifung,Family,44,94,95,38.0,1.8e-09,1,No_clan
AT5G60280.1,27,271,25,273,PF00139.18,Lectin_legB,Domain,3,248,250,242.6,4e-72,1,CL0004
AT5G60280.1,339,538,339,604,PF00069.24,Pkinase,Domain,1,198,264,140.6,5.5e-41,1,CL0016
AT5G38170.1,26,101,7,103,PF14368.5,LTP_2,Family,16,92,96,31.9,9.9e-08,1,CL0482
AT5G36550.1,47,103,47,114,PF05617.10,Prolamin_like,Domain,1,59,74,32.2,8.5e-08,1,CL0482
AT5G36540.1,47,103,47,114,PF05617.10,Prolamin_like,Domain,1,59,74,32.6,6.3e-08,1,CL0482
AT5G51560.1,30,68,28,68,PF08263.11,LRRNT_2,Family,3,41,41,23.5,4.7e-05,1,No_clan
AT5G51560.1,167,227,167,227,PF13855.5,LRR_8,Repeat,1,61,61,37.4,1.5e-09,1,CL0022
AT5G51560.1,412,673,408,673,PF07714.16,Pkinase_Tyr,Domain,5,260,260,120.1,9.3e-35,1,CL0016
AT5G36001.1,264,306,262,306,PF13639.5,zf-RING_2,Domain,3,44,44,46.3,3.5e-12,1,CL0229
AT5G52965.1,48,110,48,118,PF05617.10,Prolamin_like,Domain,1,60,74,51.7,6.8e-14,1,CL0482
AT5G39020.1,32,399,31,400,PF12819.6,Malectin_like,Domain,2,335,336,118.0,4.5e-34,1,CL0468
AT5G39020.1,500,764,497,767,PF00069.24,Pkinase,Domain,5,259,264,154.8,2.5e-45,1,CL0016
AT5G18520.1,135,416,134,417,PF06814.12,Lung_7-TM_R,Family,7,294,295,167.0,5.1e-49,1,CL0192
AT5G38280.1,31,250,31,250,PF00314.16,Thaumatin,Domain,1,217,217,257.1,1.2e-76,1,CL0293
AT5G38280.1,335,601,332,605,PF00069.24,Pkinase,Domain,5,258,264,172.0,1.5e-50,1,CL0016
AT5G25980.2,52,523,51,527,PF00232.17,Glyco_hydro_1,Domain,2,449,453,450.7,3.9e-135,1,CL0058
AT5G25980.1,52,466,51,467,PF00232.17,Glyco_hydro_1,Domain,2,394,453,377.1,8e-113,1,CL0058
AT5G25980.3,52,466,51,467,PF00232.17,Glyco_hydro_1,Domain,2,394,453,377.1,8e-113,1,CL0058
AT5G54380.1,34,386,34,387,PF12819.6,Malectin_like,Domain,1,335,336,137.0,7.5e-40,1,CL0468
AT5G54380.1,514,773,510,780,PF07714.16,Pkinase_Tyr,Domain,5,253,260,163.3,6.1e-48,1,CL0016
AT5G57550.1,31,211,30,211,PF00722.20,Glyco_hydro_16,Domain,2,177,177,209.1,3.1e-62,1,CL0004
AT5G57550.1,241,282,237,282,PF06955.11,XET_C,Family,5,48,48,68.7,2.7e-19,1,CL0004
AT5G60380.1,42,106,34,134,PF14365.5,Neprosin_AP,Family,9,82,118,57.2,1.9e-15,1,No_clan
AT5G60380.1,146,366,146,366,PF03080.14,Neprosin,Family,1,220,220,185.8,6.7e-55,1,No_clan
AT5G38970.1,35,447,35,462,PF00067.21,p450,Domain,1,445,463,183.8,4.5e-54,1,No_clan
AT5G38970.3,35,395,35,404,PF00067.21,p450,Domain,1,389,463,144.3,4.5e-42,1,No_clan
AT5G67090.1,25,101,24,101,PF05922.15,Inhibitor_I9,Domain,2,82,82,48.0,1.4e-12,1,CL0570
AT5G67090.1,124,565,124,581,PF00082.21,Peptidase_S8,Domain,1,284,298,167.2,4.4e-49,1,No_clan
AT5G67470.1,454,840,452,842,PF02181.22,FH2,Family,3,370,372,405.2,2.5e-121,1,No_clan
AT5G65700.1,24,65,22,65,PF08263.11,LRRNT_2,Family,3,41,41,40.8,1.9e-10,1,No_clan
AT5G65700.1,143,183,142,186,PF12799.6,LRR_4,Repeat,2,39,43,28.8,1e-06,1,CL0022
AT5G65700.1,288,309,288,310,PF00560.32,LRR_1,Repeat,1,22,23,9.6,1.4,1,CL0022
AT5G65700.1,696,963,694,965,PF00069.24,Pkinase,Domain,3,260,264,159.5,9.2e-47,1,CL0016
AT5G65700.2,24,65,22,65,PF08263.11,LRRNT_2,Family,3,41,41,40.8,1.9e-10,1,No_clan
AT5G65700.2,143,183,142,186,PF12799.6,LRR_4,Repeat,2,39,43,28.8,1e-06,1,CL0022
AT5G65700.2,288,309,288,310,PF00560.32,LRR_1,Repeat,1,22,23,9.6,1.4,1,CL0022
AT5G65700.2,696,963,694,965,PF00069.24,Pkinase,Domain,3,260,264,159.5,9.2e-47,1,CL0016
AT5G60530.1,372,428,372,428,PF06830.10,Root_cap,Family,1,57,57,94.6,2.5e-27,1,No_clan
AT5G45275.1,7,252,7,253,PF06813.12,Nodulin-like,Family,1,249,250,307.9,4.6e-92,1,CL0015
AT5G27100.1,52,395,48,395,PF01094.27,ANF_receptor,Family,6,352,352,227.7,2e-67,1,CL0144
AT5G27100.1,480,795,471,796,PF00497.19,SBP_bac_3,Domain,20,224,225,68.8,4.1e-19,1,CL0177
AT5G27100.1,575,834,574,835,PF00060.25,Lig_chan,Family,2,148,149,109.3,1.4e-31,1,CL0030
AT5G45105.2,50,169,48,187,PF02535.21,Zip,Family,3,115,333,93.1,1.8e-26,1,CL0184
AT5G45105.2,208,296,192,296,PF02535.21,Zip,Family,247,333,333,52.8,3.2e-14,1,CL0184
AT5G45105.1,50,248,48,262,PF02535.21,Zip,Family,3,239,333,148.5,2.4e-43,1,CL0184
AT5G11800.1,182,551,181,553,PF00999.20,Na_H_Exchanger,Family,2,381,381,246.9,2.6e-73,1,CL0064
AT5G37450.1,30,68,29,69,PF08263.11,LRRNT_2,Family,2,40,41,29.8,4.9e-07,1,No_clan
AT5G37450.1,223,280,222,280,PF13855.5,LRR_8,Repeat,3,61,61,30.4,2.3e-07,1,CL0022
AT5G37450.1,608,873,607,875,PF00069.24,Pkinase,Domain,2,260,264,163.8,4.6e-48,1,CL0016
AT5G27060.1,39,91,38,91,PF08263.11,LRRNT_2,Family,2,41,41,45.6,5.7e-12,1,No_clan
AT5G27060.1,123,181,121,181,PF13855.5,LRR_8,Repeat,3,61,61,29.3,4.8e-07,1,CL0022
AT5G27060.1,242,264,242,264,PF00560.32,LRR_1,Repeat,1,23,23,11.9,0.25,1,CL0022
AT5G27060.1,387,409,387,409,PF00560.32,LRR_1,Repeat,1,23,23,13.4,0.082,1,CL0022
AT5G27060.1,630,651,630,651,PF00560.32,LRR_1,Repeat,2,23,23,10.4,0.76,1,CL0022
AT5G27060.1,653,710,652,710,PF13855.5,LRR_8,Repeat,2,61,61,29.1,5.5e-07,1,CL0022
AT5G57480.1,26,118,26,119,PF14363.5,AAA_assoc,Family,1,95,96,83.7,8.1e-24,1,No_clan
AT5G57480.1,241,393,240,395,PF00004.28,AAA,Domain,2,130,132,60.1,2.6e-16,1,CL0023
AT5G45280.2,23,369,18,370,PF03283.12,PAE,Family,8,354,355,521.1,1.3e-156,1,CL0028
AT5G45280.1,23,310,18,332,PF03283.12,PAE,Family,8,295,355,452.2,1.2e-135,1,CL0028
AT5G14890.1,152,177,151,178,PF01436.20,NHL,Repeat,2,27,28,20.8,0.00025,1,CL0186
AT5G21100.1,30,145,29,146,PF07732.14,Cu-oxidase_3,Domain,2,118,119,149.9,2.7e-44,1,CL0026
AT5G21100.1,154,318,152,320,PF00394.21,Cu-oxidase,Domain,3,157,159,157.6,2.5e-46,1,CL0026
AT5G21100.1,423,545,406,547,PF07731.13,Cu-oxidase_2,Domain,23,135,137,126.0,7.8e-37,1,CL0026
AT5G36659.1,47,96,47,99,PF05617.10,Prolamin_like,Domain,1,52,74,31.9,1.1e-07,1,CL0482
AT5G21105.1,44,157,43,160,PF07732.14,Cu-oxidase_3,Domain,2,116,119,145.1,8.5e-43,1,CL0026
AT5G21105.1,171,335,169,337,PF00394.21,Cu-oxidase,Domain,3,157,159,165.2,1.1e-48,1,CL0026
AT5G21105.1,450,561,424,563,PF07731.13,Cu-oxidase_2,Domain,30,134,137,124.1,3e-36,1,CL0026
AT5G21105.3,44,157,43,160,PF07732.14,Cu-oxidase_3,Domain,2,116,119,145.3,7.4e-43,1,CL0026
AT5G21105.3,171,335,169,337,PF00394.21,Cu-oxidase,Domain,3,157,159,165.4,9.7e-49,1,CL0026
AT5G21105.3,450,539,424,541,PF07731.13,Cu-oxidase_2,Domain,30,112,137,78.9,2.7e-22,1,CL0026
AT5G20690.1,34,67,29,68,PF08263.11,LRRNT_2,Family,8,40,41,24.5,2.3e-05,1,No_clan
AT5G20690.1,119,180,119,180,PF13855.5,LRR_8,Repeat,1,61,61,45.6,4e-12,1,CL0022
AT5G20690.1,193,212,193,218,PF00560.32,LRR_1,Repeat,1,20,23,10.3,0.81,1,CL0022
AT5G20690.1,388,652,385,654,PF00069.24,Pkinase,Domain,5,260,264,98.0,5.4e-28,1,CL0016
AT5G48905.1,24,78,22,78,PF07333.11,SLR1-BP,Domain,3,58,58,44.5,1.5e-11,1,CL0054
AT5G24620.1,31,251,31,251,PF00314.16,Thaumatin,Domain,1,217,217,276.2,1.9e-82,1,CL0293
AT5G36370.1,47,103,47,114,PF05617.10,Prolamin_like,Domain,1,59,74,32.8,5.5e-08,1,CL0482
AT5G26060.1,33,128,32,145,PF05938.10,Self-incomp_S1,Family,2,95,104,67.5,1.2e-18,1,No_clan
AT5G22070.1,72,192,72,202,PF02485.20,Branch,Family,1,127,247,97.9,6.1e-28,1,CL0110
AT5G22070.1,205,328,200,329,PF02485.20,Branch,Family,119,246,247,100.7,8.3e-29,1,CL0110
AT5G60270.1,25,271,23,272,PF00139.18,Lectin_legB,Domain,3,249,250,220.0,3.2e-65,1,CL0004
AT5G60270.1,342,609,341,611,PF00069.24,Pkinase,Domain,2,260,264,151.7,2.2e-44,1,CL0016
AT5G39030.1,29,399,29,400,PF12819.6,Malectin_like,Domain,1,335,336,107.5,7e-31,1,CL0468
AT5G39030.1,503,770,499,771,PF07714.16,Pkinase_Tyr,Domain,6,259,260,154.6,2.6e-45,1,CL0016
